nato	russianukrainianwar	30
germany	usa	272
ireland	usa	40
romania	usa	30
germany	ireland	36
eu	germany	48
germany	uk	40
europe	germany	60
germany	romania	30
eu	ireland	38
ireland	uk	40
europe	ireland	36
ireland	romania	30
france	ireland	32
ireland	russia	40
eu	romania	32
eu	france	38
europe	uk	36
france	uk	38
europe	romania	30
europe	france	48
france	romania	30
romania	russia	52
putinisawarcriminal	russian	14
russia	ukrainekrieg	12
ukrainekrieg	ukraineunderattack	18
moscow	putin	30
putin	us	34
kremlin	un	16
kiev	poutine	12
poutine	russie	126
stoprussianaggression	stopwar	38
stoprussianaggression	stopwarinukraine	8
stopwar	stopwarinukraine	20
putinhitler	usa	4
biden	stpatricksday	4
news	usa	22
russia	russianarmy	70
donbass	russie	16
us	war	36
biden	war	30
eu	ukraina	16
kyiv	russianarmy	24
russian	russianarmy	146
uk	us	64
poland	usa	42
kiev	odessa	20
usa	warcrimes	14
nato	warcrimes	14
poland	ukrainerussiawar	54
war	zelensky	28
warinukraine	zelensky	18
azov	kiev	12
lviv	ukrainian	8
ukrainewar	war	58
news	ukraineunderattack	8
news	ukrainewar	12
kyiv	rusia	66
biden	russie	12
poutine	ue	10
usa	zelensky	56
russia	ukraineinvasion	30
btc	zelensky	6
anonymous	breaking	18
donetsk	mariupol	54
putin	putinwarcrimes	56
ukraine	un	98
putin	stoprussianaggression	10
putinhitler	stoprussianaggression	12
stopwar	ukrainewar	16
stopwarinukraine	ukrainewar	8
kyiv	poland	6
eu	putin	46
trump	warcrimes	18
trump	ukraine	86
slavaukraini	ukrainewar	40
slavaukraini	stopputin	26
lavrov	zakharova	8
moldova	russia	26
europe	moldova	4
putin	russiaukrainewar	102
russiaukrainewar	ukrainecrisis	2
china	war	26
freeukraine	ukraina	6
freeukraine	zelensky	8
bitcoin	zelensky	18
stoprussia	zelensky	18
bitcoin	stoprussia	2
russian	war	30
biden	ukraina	76
chernihiv	russian	44
russianarmy	ukrainerussiawar	34
russiaukraineconflict	ukrainewar	36
breaking	us	30
biden	ukrainewar	48
biden	russiaukrainewar	22
nowar	stopputin	38
stoprussia	stopthewar	40
stoprussia	ukrainian	4
btc	stoprussia	2
stopwar	ukrainian	18
btc	stopwar	2
stopthewar	ukrainian	4
russia	stopthewar	42
btc	stopthewar	2
btc	ukrainian	2
btc	russia	12
putinisawarcriminal	putinwarcriminal	44
cryptocurrency	ukraine	46
cryptocurrency	zelensky	2
chernihiv	putin	10
belarus	news	6
russiainvadedukraine	stopthewar	12
nato	stopthewar	18
nato	russiainvadedukraine	10
rusia	russie	20
ukrainecrisis	ukrainewar	48
slovakia	ukraine	92
guerra	ukraine	12
kyiv	russianukrainianwar	12
refugees	ukrainian	30
news	putin	22
putin	warinukraine	24
biden	putinswar	18
btc	ukraine	24
russian	zelensky	38
stopputin	usa	10
russia	update	30
poland	update	2
russiaukrainewar	war	32
russiaukrainewar	ukraineunderattack	180
russiaukrainewar	stopputin	16
warcrimes	zelensky	16
stopputinnow	zelensky	16
stopputinnow	warcrimes	2
bitcoin	putin	16
botox	russia	6
abbvie	russia	4
belarus	standwithukraine	32
belarus	kyiv	40
anonymous	putinwarcriminal	2
odesa	russia	6
odesa	odessa	12
putinwarcriminal	russiaukrainewar	12
putinisawarcriminal	stoprussia	112
nestle	stopwar	14
nato	stopputinnow	8
putin	stopthewar	14
stopputin	ukrainekrieg	8
stoprussia	ukrainekrieg	2
putinswar	uk	2
putinswar	usa	6
nato	putinswar	12
eu	putinswar	4
anonymous	stopwar	4
israel	ukrainerussiawar	6
uk	ukrainerussiawar	20
eu	israel	2
israel	uk	2
putinwarcrimes	stopputinnow	16
putinisawarcriminal	putinswar	40
putinisawarcriminal	putinwarcrimes	40
putinwarcriminal	stopwar	20
moscow	stpatricksday	4
foxnews	russiaukrainewar	6
eu	un	32
stopputin	warinukraine	26
stoprussia	warinukraine	42
putinwarcriminal	stoprussianaggression	12
mariupol	nowar	12
freeukraine	stoprussia	4
stopputinnow	stopwarinukraine	26
bundestag	putin	60
russiaukraineconflict	uae	2
uae	us	4
russiaukraineconflict	us	6
anonymous	ukraina	4
putinisawarcriminal	slavaukraini	14
germany	russian	16
stopputinnow	stopthewar	24
eeuu	moscow	2
afp	breaking	6
afp	kremlin	2
afp	russia	8
mariupol	syria	8
syria	ukraineunderattack	20
biden	russian	18
kharkiv	russianarmy	120
kharkiv	stoprussianaggression	4
kharkiv	russianukrainianwar	118
freeukraine	russianarmy	4
russianarmy	stoprussianaggression	6
russianarmy	russianukrainianwar	122
freeukraine	stoprussianaggression	4
freeukraine	russianukrainianwar	2
foxnews	russian	6
putinwarcriminal	stopputinnow	32
tigraygenocide	ukraine	8
kremlin	poutine	4
johnsonout52	supportukraine	18
kiev	war	34
putin	war	112
tigray	ukrainerussiawar	8
nowar	ukraineunderattack	14
kherson	news	8
russia	warcrimes	52
ukrainian	warinukraine	10
ukraineunderattack	warinukraine	46
russianarmy	standwithukraine	142
nowar	russianarmy	6
nowar	russian	10
kherson	kremlin	8
eeuu	guerra	8
russian	stopputin	34
stopwar	war	28
stopwar	zelensky	26
stopwar	warinukraine	14
ukrainecrisis	ukraineunderattack	28
closetheskyoverukraine	nato	40
russiaukrainewar	ukraina	46
russiaukraineconflict	ukrainian	20
mariupol	putinisawarcriminal	6
kiev	putinisawarcriminal	4
stopthewar	stopwarinukraine	6
nowar	putin	10
stopthewar	ukrainewar	6
russian	stopthewar	16
kharkiv	warcrimes	4
warcrimes	warinukraine	28
ukraineunderattack	zelensky	64
china	ukrainewar	16
breaking	germany	4
ukraineunderattack	usa	34
biden	ukraineunderattack	16
lavrov	putin	56
slavaukraini	zelensky	10
eu	ukraineinvasion	8
ukrainian	us	8
bundestag	kyiv	2
putinhitler	russia	26
nato	stopwar	18
peace	stopwar	28
mariupol	stopputinnow	10
anonymous	putinswar	6
russiaukrainewar	ukraineinvasion	8
moscow	nft	4
biden	putinwarcriminal	22
eu	ukrainekrieg	2
belarus	ukrainerussiawar	16
istandwithukraine	ukraineunderattack	16
belarus	ukraineunderattack	8
belarus	istandwithukraine	2
freeukraine	istandwithukraine	4
biden	istandwithukraine	2
istandwithukraine	nato	2
belarus	freeukraine	6
belarus	biden	6
belarus	nato	34
biden	freeukraine	2
freeukraine	nato	2
russland	zelensky	40
deepfake	ukrainian	6
german	zelensky	20
europe	warinukraine	2
china	standwithukraine	6
closetheskyoverukraine	russiaukraineconflict	4
closetheskyoverukraine	ukrainerussiawar	12
russiaukraineconflict	stoprussia	6
kremlin	marioupol	2
kremlin	ukrainerussiawar	4
lviv	russia	56
nato	standwithukraine	14
nato	syria	8
mariupol	ukrainecrisis	2
biden	mariupol	16
biden	ukrainecrisis	4
ukrainecrisis	usa	6
standwithukraine	ukrainecrisis	8
syria	ukrainecrisis	2
biden	standwithukraine	4
biden	syria	2
standwithukraine	usa	1414
syria	usa	12
standwithukraine	syria	10
sudradio	ukraine	278
putinisawarcriminal	ukrainian	6
putinisawarcriminal	ukraineunderattack	56
putinisawarcriminal	ukrainerussiawar	24
putinisawarcriminal	russia	56
putinisawarcriminal	usa	2
nato	stoprussia	50
breaking	ukraineunderattack	16
poland	refugees	18
europe	stopputin	176
anonymous	kiev	6
russiainvadedukraine	warinukraine	2
guerra	war	6
india	ukrainerussiawar	20
refugees	russiaukraineconflict	4
romania	russiaukraineconflict	4
lavrov	russia	44
icj	ukrainerussiawar	8
belarus	russianukrainianwar	2
azov	poutine	6
azov	russie	4
mariupol	putinhitler	2
support	usa	1406
gb	support	1406
freeukraine	support	1404
support	weareallukrainians	1404
standwithukraine	support	1404
stopthewar	support	1404
stopwar	support	1404
gb	usa	1406
freeukraine	usa	1404
usa	weareallukrainians	1404
stopthewar	usa	1404
stopwar	usa	1408
freeukraine	gb	1404
gb	weareallukrainians	1404
gb	standwithukraine	1404
gb	stopthewar	1404
gb	stopwar	1404
uk	ukraineinvasion	4
nftart	ukraine	8
support	ukraine	30
putin	russianarmy	24
india	russianukrainianwar	6
russianukrainianwar	un	2
india	un	2
kyiv	update	2
kharkiv	ukrainerussiawar	52
covid19	putin	24
covid19	ukraina	8
covid19	rusia	6
covid19	kiev	6
mariupol	ukrainekrieg	24
anonymous	russian	30
nftcollection	ukraine	20
nft	nftcollection	958
europe	kiev	60
donetsk	uzbekistan	2
luhansk	uzbekistan	2
peace	putin	16
ukrainerussiawar	warinukraine	32
russiaukrainewar	warinukraine	10
russian	warinukraine	18
mariupol	stopwar	8
lavrov	moscow	22
nftcollection	whitelist	4
breaking	france	10
france	ukrainewar	4
putinswar	stopwar	6
biden	ukrainekrieg	12
syria	syrian	6
anonymous	mariupol	14
russia	tigray	2
china	uae	2
chernihiv	russia	16
myanmar	ukraine	8
stopthewar	war	14
stpatricksday	zelensky	4
nft	ukraineunderattack	30
nft	stopputinnow	8
dimaio	putin	282
breaking	zelensky	14
belarus	russland	22
putin	un	4
anonymous	russiaukraineconflict	14
kyiv	support	1396
gb	kyiv	1396
kyiv	weareallukrainians	1410
stopputin	ukrainian	16
standwithukraine	us	10
nft	nftart	796
india	ukrainewar	2
eu	stopputin	8
putin	ukraineinvasion	42
moscow	uae	8
nowar	stpatricksday	2
stpatricksday	ukraineunderattack	16
ukrainerussiawar	un	6
belarus	stopputinnow	16
belarus	stopputin	14
belarus	stoprussia	16
mariupol	stpatricksday	6
stopputinnow	ukrainian	2
poutine	ukraineunderattack	4
eu	mariupol	2
eu	ukraineunderattack	6
eu	standwithukraine	90
russie	ukrainecrisis	2
poutine	ukrainerussiawar	8
luhansk	refugees	2
refugees	war	30
israel	us	4
anonymous	standwithukraine	30
nestle	ukraineinvasion	4
boycottnestle	ukraineinvasion	4
ukraineinvasion	usa	4
nestle	ukrainewar	6
boycottnestle	ukrainewar	130
nestle	ukraineunderattack	20
boycottnestle	ukraineunderattack	12
boycottnestle	nestle	56
nestle	usa	6
boycottnestle	ukrainerussiawar	18
boycottnestle	usa	4
stopputin	weareallukrainians	2
stopputin	supportukraine	10
stopputinnow	supportukraine	8
russiaukrainewar	slavaukraini	6
rusia	ukrainerussiawar	24
russiainvadedukraine	stoprussianaggression	6
standwithukraine	ukraineinvasion	6
rusia	ukraine	64
biden	kyiv	6
europe	ukraineinvasion	2
europe	ukrainewar	8
europe	nestle	4
boycottnestle	europe	2
slavaukraini	stopthewar	6
slavaukraini	stopputinnow	4
istandwithukraine	stoprussia	30
stoprussia	war	12
macron	russia	8
kiev	stopwarinukraine	14
putinisawarcriminal	warinukraine	14
ukrainewar	warinukraine	38
putinisawarcriminal	stopputin	32
macron	ukrainerussiawar	6
kyiv	warinukraine	10
odessa	ukraineunderattack	8
odessa	standwithukraine	10
odessa	warinukraine	2
belarus	odessa	8
belarus	warinukraine	4
belarus	putinwarcriminal	8
belarus	russian	44
putin	support	20
russiaukrainewar	support	20
kiev	us	16
lavrov	us	12
kiev	lavrov	12
closetheskyoverukraine	europe	232
peace	stoprussia	10
kharkiv	ukrainewar	18
putinhitler	ukrainewar	12
marioupol	mariupol	6
putinhitler	ukraina	24
mariupol	slavaukraini	2
kyiv	slavaukraini	10
putinhitler	putinswar	48
standwithukraine	ukrainekrieg	8
putinwarcrimes	stopputin	24
news	uk	8
putinwarcrimes	ukrainerussiawar	32
biden	warinukraine	8
stopputin	trump	2
stoprussia	trump	2
peace	ukrainewar	6
istandwithukraine	putinwarcriminal	20
icj	mariupol	2
crypto	nft	22
rusia	russianukrainianwar	4
standwithukraine	warcrimes	48
russiaukraineconflict	russiaukrainewar	22
donbass	poutine	4
azov	putinhitler	2
putinhitler	ukraineunderattack	12
news	zelensky	8
nato	nft	8
bundestag	stopputinnow	2
bundestag	standwithukraine	10
belarusian	putinisawarcriminal	2
donbass	odessa	2
odessa	ukraina	64
europe	stoprussia	168
moldova	stopputin	2
putinwarcriminal	slavaukraini	28
nft	slavaukraini	6
nft	stoprussia	8
nft	putinwarcriminal	10
guerra	kiev	28
lviv	odessa	22
mykolaiv	update	6
france	poutine	10
russian	warcrimes	26
breaking	russiaukraineconflict	4
botox	putinswar	2
nft	stopwar	4
covid19	russia	42
covid19	russian	4
putinhitler	russian	142
putinhitler	russianukrainianwar	124
odessa	zelensky	12
mariupol	odessa	18
bundestag	odessa	2
odessa	russland	2
donbass	ukrainewar	22
covid19	russie	26
luhansk	russie	2
donbass	luhansk	6
kharkiv	nato	10
kharkiv	zelensky	8
lviv	odesa	4
lviv	putin	10
lviv	nato	4
lviv	zelensky	2
odesa	putin	8
nato	odesa	4
odesa	zelensky	2
standwithukraine	ukrainewar	204
stopputinnow	warinukraine	8
nato	warinukraine	26
azov	russiaukrainewar	6
odessa	rusia	44
kyiv	polish	2
poland	uk	72
ukrainian	warcrimes	4
donetsk	ukrainewar	38
supportukraine	ukraineunderattack	8
supportukraine	ukrainerussiawar	8
supportukraine	ukrainian	2
peace	supportukraine	2
peace	ukraineunderattack	8
peace	ukrainian	8
ukrainewar	un	4
eu	kyiv	4
un	usa	8
kyiv	un	4
guerra	kyiv	20
russianukrainianwar	usa	16
russia	trump	42
trump	ukrainewar	4
putinisawarcriminal	ukraine	52
lavrov	russian	4
istandwithukraine	ukraina	2
moscow	russiaukrainewar	4
nowar	stoprussianaggression	20
putin	ue	20
ue	uk	2
ukrainewar	us	14
russianukrainianwar	ukrainian	8
macron	putin	12
standwithukraine	ukraina	56
slavaukraini	ukraineunderattack	50
nato	nowar	2
kherson	putin	16
refugees	russia	30
cryptocurrency	india	4
cryptocurrency	russia	44
russianarmy	russiaukrainewar	16
mariupol	warinukraine	30
kyiv	putinswar	2
nft	refugees	2
syrian	ukrainewar	2
luhansk	russian	4
germany	poland	36
belarus	us	26
breaking	china	58
france	putin	4
donbass	zelensky	16
support	ukrainewar	4
support	ukraineunderattack	2
gb	ukraine	2
gb	ukrainewar	2
gb	ukraineunderattack	2
lavrov	rusia	4
lavrov	ukraina	4
nft	putin	4
bitcoin	russian	10
stpatricksday	ukrainecrisis	2
putinisawarcriminal	stopputinnow	10
poland	ukraineunderattack	28
romania	ukraineunderattack	24
poland	ukrainewar	32
romania	ukrainewar	24
poland	slavaukraini	24
romania	slavaukraini	24
poland	romania	40
romania	standwithukraine	24
tigraygenocide	ukrainecrisis	4
tigrayfamine	ukrainecrisis	4
closetheskyoverukraine	putinisawarcriminal	10
closetheskyoverukraine	slavaukraini	8
china	zelensky	6
putinwarcriminal	ukrainekrieg	26
boycottnestle	stopputinnow	10
usa	war	16
putinwarcrimes	russia	40
putinwarcrimes	ukraineunderattack	34
slovakia	weareallukrainians	2
slovakia	stopputinnow	2
russiainvadedukraine	stoprussia	8
moldova	putin	4
russianukrainianwar	ukraineinvasion	4
putinwarcriminal	russiaukraineconflict	6
russiaukrainewar	standwithukraine	76
istandwithukraine	stopputinnow	2
biden	uae	2
freeukraine	putinisawarcriminal	8
nestle	stoprussia	30
stoprussia	warcrimes	4
nestle	stopputin	2
nestle	warcrimes	8
freeukraine	putinwarcriminal	10
stoprussia	supportukraine	2
putinhitler	putinwarcrimes	16
anonymous	putinisawarcriminal	6
anonymous	russianarmy	6
putinisawarcriminal	russianarmy	10
freeukraine	putinswar	8
ukraineinvasion	zelensky	6
mykolaiv	ukraina	6
russiainvadedukraine	ukraina	6
anonymous	ukrainewar	10
anonymous	zelensky	6
anonymous	ukrainerussiawar	12
ukrainian	zakharova	76
china	uzbekistan	2
putinwarcriminal	warcrimes	38
france	us	6
germany	us	4
germany	nato	24
india	usa	20
india	nato	6
odessa	putin	16
putinwarcriminal	russiainvadedukraine	12
putinhitler	russiainvadedukraine	4
europe	poland	48
usa	warinukraine	8
breaking	usa	4
news	warinukraine	4
breaking	war	12
breaking	news	18
odesa	russland	6
russianukrainianwar	russland	6
odesa	russianukrainianwar	8
china	ukraina	2
nato	slovakia	8
poland	ukraina	4
lviv	stopwar	2
rusia	russiaukrainewar	4
nowar	ukrainerussiawar	42
russian	stopputinnow	2
russian	stopwarinukraine	2
news	odessa	4
putinhitler	stopputinnow	18
bundestag	germany	16
stoprussia	ukrainecrisis	2
nato	russiaukraineconflict	18
ukraina	warinukraine	16
ukraineinvasion	ukrainian	12
china	usa	32
melitopol	russia	6
putinswar	ukraineunderattack	14
trump	ukrainecrisis	2
breaking	putin	6
btc	nft	996
russianukrainianwar	war	4
ireland	kiev	2
ireland	ukraina	2
guerra	news	2
news	ukraina	2
nowar	usa	4
nowar	zelensky	12
eu	putinwarcriminal	4
eu	nowar	4
bitcoin	moscow	2
cryptocurrency	moscow	2
cryptocurrency	russian	4
putinwarcriminal	warinukraine	10
stopputinnow	stoprussianaggression	14
putinhitler	russiaukrainewar	12
putinhitler	war	2
putin	russie	6
russiainvadedukraine	russiaukraineconflict	4
nftart	nftcollection	382
russianukrainianwar	ue	2
russia	stoprussianaggression	10
putinswar	stoprussianaggression	2
putinisawarcriminal	stoprussianaggression	4
russianarmy	warinukraine	12
donetsk	ukrainerussiawar	10
donbass	ukrainerussiawar	12
belarus	mariupol	6
bitcoin	mariupol	2
anonymous	belarus	2
belarus	breaking	20
belarus	bitcoin	2
anonymous	bitcoin	2
bitcoin	breaking	2
morningjoe	ukrainerussiawar	2
morningjoe	putinisawarcriminal	2
putinisawarcriminal	zelensky	10
eu	zelensky	20
bundestag	stpatricksday	2
mariupol	us	2
us	warcrimes	4
nato	news	8
germany	ukrainian	4
covid19	ukrainewar	6
marioupol	russia	8
marioupol	putin	6
marioupol	russian	2
russland	ukrainecrisis	2
peace	russian	16
icj	ukrainecrisis	12
icj	nato	14
kherson	mykolaiv	4
mykolaiv	russia	4
stoprussianaggression	warinukraine	2
moscow	war	2
icj	un	6
kremlin	putinisawarcriminal	4
freeukraine	kremlin	4
israel	usa	10
istandwithukraine	putinisawarcriminal	6
closetheskyoverukraine	istandwithukraine	12
putinwarcriminal	war	10
putinswar	war	12
putinwarcrimes	war	4
nato	romania	6
syria	uk	2
trump	usa	4
sumy	ukraineunderattack	60
russiaukrainewar	sumy	58
sumy	warcrimes	58
ukraineunderattack	warcrimes	70
russiaukrainewar	warcrimes	60
eeuu	kremlin	6
nowar	stopwarinukraine	4
closetheskyoverukraine	ukrainewar	12
news	russian	12
russiaukraineconflict	un	4
russiaukrainewar	un	4
belarus	russiaukraineconflict	2
freeukraine	warinukraine	6
europe	zelensky	10
breaking	nato	6
crypto	ukrainian	8
nftcollection	ukraina	10
guerra	nato	16
guerra	ue	8
kharkiv	ukraineunderattack	16
freeukraine	ukrainewar	8
france	russiainvadedukraine	2
biden	eu	14
russie	sudradio	2
china	peace	2
peace	usa	2
sbu	ukrainian	2
support	zelensky	2
support	war	4
russia	support	8
russiainvadedukraine	ukrainerussiawar	24
russianarmy	ukraineunderattack	26
peace	putinisawarcriminal	12
boycottnestle	standwithukraine	186
nestle	standwithukraine	52
putinwarcrimes	stopwarinukraine	6
eu	stopputinnow	2
johnsonout52	standwithukraine	8
deepfake	ukrainerussiawar	10
putinswar	stopputin	24
peace	un	2
refugees	ukraineunderattack	2
putinwarcriminal	refugees	2
refugees	ukrainewar	6
ireland	poland	10
eu	poland	24
france	poland	28
freeukraine	ireland	2
ireland	ukraineunderattack	10
putinwarcriminal	stopthewar	12
stoptigraygenocide	tigraygenocide	1325
tigray	tigraygenocide	12
belarus	zelensky	10
news	ukrainian	4
odessa	war	2
eu	war	28
bundestag	german	10
german	war	2
bundestag	war	2
china	istandwithukraine	2
guerra	odessa	2
morningjoe	russiaukrainewar	4
kiev	ukraineunderattack	18
odesa	russian	10
poland	ukraineinvasion	2
refugees	ukraineinvasion	4
putin	russiaukraineconflict	14
putinisawarcriminal	russiaukraineconflict	4
russiaukraineconflict	uk	4
ireland	russiaukraineconflict	4
german	russiaukraineconflict	4
russiaukraineconflict	usa	4
german	uk	4
german	ireland	4
german	usa	6
odessa	ukrainewar	2
putinswar	ukrainekrieg	4
russianarmy	stopwar	4
russianarmy	ukraina	14
russian	stopwar	22
stopwar	ukraineunderattack	30
nftcollection	ukraineunderattack	6
nato	putinwarcriminal	10
slavaukraini	stpatricksday	8
bundestag	ukrainewar	6
dimaio	russia	4
kharkiv	supportukraine	2
mariupol	supportukraine	2
nft	supportukraine	8
france	russian	4
china	france	6
europe	german	2
german	ukraina	2
germany	ukraina	2
europe	ukraina	52
odesa	ukraineunderattack	4
guerra	usa	4
ukraina	zakharova	2
breaking	kiev	10
bitcoin	news	4
chernihiv	kyiv	2
breaking	donetsk	4
breaking	donbass	6
donetsk	ukraineunderattack	6
donbass	ukraineunderattack	6
donetsk	kyiv	4
donbass	kyiv	4
donetsk	kiev	12
news	us	6
ukrainerussiawar	us	10
stpatricksday	ukrainian	36
covid19	uae	2
putinwarcrimes	russian	10
slavaukraini	ukraineinvasion	2
kyiv	ukraineinvasion	2
stopputin	ukrainecrisis	6
stoprussianaggression	ukrainecrisis	6
ukrainecrisis	warcrimes	6
stoprussianaggression	ukrainewar	12
stoprussianaggression	warcrimes	10
kremlin	rusia	6
kiev	russianarmy	4
macron	ue	4
france	ue	4
foxnews	ukraineunderattack	8
china	rusia	4
france	israel	2
un	zelensky	2
eu	icj	2
eu	kremlin	2
kremlin	nato	4
icj	zelensky	2
icj	kremlin	2
kremlin	zelensky	16
war	warcrimes	16
ukraina	warcrimes	10
poutine	ukraina	2
poutine	ukrainewar	2
crypto	ukrainewar	2
bitcoin	ukrainian	2
bitcoin	stopwar	2
cryptocurrency	stopwar	4
crypto	stopwar	2
bitcoin	stopthewar	2
cryptocurrency	stopthewar	2
crypto	stopthewar	2
morningjoe	putin	94
biden	eeuu	16
moldova	sumy	2
kiev	sumy	2
kiev	moldova	2
kharkiv	ukrainian	8
marioupol	poutine	6
closeuaskynow	russia	318
kherson	kyiv	10
kherson	odesa	2
kharkiv	kherson	18
supportukraine	ukrainewar	4
lviv	poland	6
lviv	refugees	2
poland	zelensky	10
melitopol	russiaukrainewar	6
covid19	france	26
kiev	macron	6
nft	russian	6
europe	supportukraine	4
crypto	russian	4
russianukrainianwar	stopputin	16
russianukrainianwar	zelensky	14
stoprussianaggression	zelensky	4
nato	stoprussianaggression	6
kremlin	kyiv	10
belarus	kremlin	6
kharkiv	kremlin	6
kremlin	odessa	6
belarus	kherson	6
belarus	kharkiv	6
kherson	zelensky	6
kherson	odessa	6
putinhitler	putinisawarcriminal	210
europe	guerra	8
goprussianassets	ukraineunderattack	8
ireland	standwithukraine	14
russie	uk	2
slavaukraini	uzbekistan	2
germany	stopwar	8
germany	stopthewar	8
france	freeukraine	2
france	ukraineunderattack	4
anonymous	france	2
anonymous	ukraineunderattack	4
kremlin	putinwarcriminal	8
melitopol	russian	10
europe	war	14
putinwarcrimes	warcrimes	8
news	uae	2
luhansk	mariupol	4
luhansk	russia	12
luhansk	ukrainian	2
